t,cuff_pressure,oscillation,ppg_quality
1.2604201400466821,174.11803934644882,-8.176184576617956e-05,0.9999881631892362
1.270423474491497,174.07135711903967,-0.000161172653189811,0.999987639701108
1.280426808936312,174.02467489163055,-0.00024103092342516008,0.9999870941288451
1.290430143381127,173.9779926642214,-0.00032087913265105566,0.999986525589899
1.3004334778259419,173.93131043681228,-0.0004002518570634503,0.9999859331686279
1.3104368122707568,173.88462820940313,-0.00047867835739115244,0.999985315915148
1.3204401467155717,173.837945981994,-0.0005556852393970008,0.9999846728441496
1.3304434811603867,173.79126375458486,-0.0006307991760668188,0.999984002933675
1.3404468156052016,173.74458152717574,-0.0007035496765781231,0.9999833051238595
1.3504501500500166,173.6978992997666,-0.0007734718866078525,0.9999825783156328
1.3604534844948315,173.65121707235744,-0.0008401094040870389,0.9999818213693797
1.3704568189396464,173.60453484494832,-0.0009030170941451616,0.9999810331035613
1.3804601533844614,173.55785261753917,-0.000961763886710926,0.9999802122932916
1.3904634878292763,173.51117039013005,-0.0010159355400528895,0.9999793576688722
1.4004668222740912,173.4644881627209,-0.001065137353455547,0.9999784679142824
1.4104701567189062,173.41780593531178,-0.0011089968122356723,0.9999775416656229
1.4204734911637211,173.37112370790263,-0.0011471661484125713,0.9999765775095132
1.430476825608536,173.3244414804935,-0.0011793248005542343,0.9999755739814402
1.440480160053351,173.27775925308435,-0.0012051817566310216,0.9999745295640583
1.450483494498166,173.23107702567523,-0.001224477764117956,0.9999734426854382
1.4604868289429809,173.18439479826608,-0.0012369873920967777,0.9999723117172642
1.4704901633877958,173.13771257085696,-0.0012425209307166526,0.9999711349729778
1.4804934978326107,173.0910303434478,-0.0012409261140777239,0.999969910705868
1.4904968322774257,173.0443481160387,-0.0012320896534002209,0.9999686371071037
1.5005001667222406,172.99766588862954,-0.0012159385682322466,0.9999673123037108
1.5105035011670556,172.95098366122042,-0.0011924413044263513,0.9999659343564894
1.5205068356118705,172.90430143381127,-0.0011616086286757327,0.9999645012578718
1.5305101700566854,172.85761920640215,-0.0011234942905392477,0.999963010929718
1.5405135045015004,172.810936978993,-0.0010781954440962028,0.9999614612210487
1.5505168389463153,172.76425475158385,-0.0010258528226500373,0.9999598499057143
1.5605201733911302,172.71757252417473,-0.0009666506612392923,0.9999581746799967
1.5705235078359452,172.67089029676558,-0.000900816363106711,0.9999564331601442
1.5805268422807601,172.62420806935646,-0.0008286199077164433,0.9999546228798374
1.590530176725575,172.5775258419473,-0.0007503729993871505,0.9999527412875836
1.60053351117039,172.53084361453818,-0.0006664279571169747,0.9999507857440395
1.610536845615205,172.48416138712903,-0.0005771763477071791,0.9999487535192594
1.6205401800600199,172.4374791597199,-0.000483047365835302,0.9999466417898678
1.6305435145048348,172.39079693231076,-0.0003845059662777117,0.9999444476361545
1.6405468489496497,172.34411470490164,-0.00028205075502600265,0.9999421680390908
1.6505501833944647,172.2974324774925,-0.00017621164757285857,0.9999397998772641
1.6605535178392796,172.25075025008337,-6.754730415122623e-05,0.9999373399237306
1.6705568522840946,172.20406802267422,4.335764681291505e-05,0.9999347848427831
1.6805601867289095,172.1573857952651,0.00015589558433907222,0.999932131186632
1.6905635211737244,172.11070356785595,0.0002694390555422495,0.9999293753919998
1.7005668556185394,172.06402134044683,0.0003833441058896764,0.9999265137766228
1.7105701900633543,172.01733911303768,0.0004969537624026299,0.9999235425356636
1.7205735245081692,171.97065688562856,0.0006096016519618484,0.9999204577380285
1.7305768589529842,171.9239746582194,0.0007206157357801887,0.9999172553225887
1.7405801933977991,171.87729243081026,0.0008293221401042654,0.9999139310943043
1.750583527842614,171.83061020340114,0.0009350490623055833,0.9999104807202489
1.760586862287429,171.783927975992,0.0010371307307275993,0.9999068997255322
1.770590196732244,171.73724574858286,0.0011349113959752799,0.9999031834891174
1.7805935311770589,171.69056352117371,0.0012277493307736895,0.9998993272395362
1.7905968656218738,171.6438812937646,0.001315020815087094,0.9998953260504917
1.8006002000666887,171.59719906635544,0.0013961240828852767,0.999891174836355
1.8106035345115037,171.55051683894632,0.001470483206772286,0.9998868683475473
1.8206068689563186,171.50383461153717,0.0015375518966590591,0.9998824011658092
1.8306102034011336,171.45715238412805,0.0015968171887664742,0.9998777676993531
1.8406135378459485,171.4104701567189,0.0016478030014925277,0.9998729621778972
1.8506168722907634,171.36378792930978,0.0016900735350659595,0.9998679786475794
1.8606202067355784,171.31710570190063,0.0017232364924402725,0.999862810965747
1.8706235411803933,171.2704234744915,0.0017469460995545114,0.9998574527956235
1.8806268756252082,171.22374124708236,0.001760905903900339,0.9998518976008466
1.8906302100700232,171.17705901967324,0.0017648713312846624,0.9998461386398767
1.9006335445148381,171.1303767922641,0.0017586519817620104,0.9998401689602754
1.910636878959653,171.08369456485497,0.0017421136469246386,0.9998339813928482
1.920640213404468,171.03701233744582,0.0017151800320783727,0.9998275685456526
1.930643547849283,170.99033011003667,0.0016778341682902478,0.9998209227978664
1.9406468822940979,170.94364788262754,0.0016301195008656454,0.9998140362935167
1.9506502167389128,170.8969656552184,0.0015721406424888085,0.9998069009350657
1.9606535511837277,170.85028342780927,0.0015040637810340794,0.9997995083768504
1.9706568856285427,170.80360120040012,0.0014261167339171064,0.9997918500183759
1.9806602200733576,170.756918972991,0.0013385886427954082,0.9997839169974588
1.9906635545181726,170.71023674558185,0.0012418293044370117,0.9997757001832188
2.0006668889629875,170.66355451817273,0.0011362481356424253,0.9997671901689154
2.0106702234078027,170.61687229076358,0.0010223127722191556,0.999758377264629
2.0206735578526174,170.57019006335446,0.0009005473041561936,0.9997492514897827
2.030676892297432,170.5235078359453,0.0007715301513175605,0.9997398025655034
2.0406802267422472,170.4768256085362,0.0006358915861558052,0.9997300199068202
2.0506835611870624,170.43014338112704,0.0004943109121262334,0.999719892614696
2.060686895631877,170.38346115371792,0.0003475133086470735,0.9997094094678929
2.070690230076692,170.33677892630877,0.00019626635558757217,0.9996985589146675
2.080693564521507,170.29009669889965,4.1376252361357314e-05,0.9996873290642939
2.090696898966322,170.2434144714905,-0.0001163162512562784,0.9996757076784124
2.100700233411137,170.19673224408137,-0.0002759401934944165,0.9996636821622029
2.1107035678559516,170.15005001667222,-0.0004365989871485206,0.9996512395553787
2.1207069023007667,170.10336778926307,-0.0005973752315490751,0.9996383665230012
2.130710236745582,170.05668556185395,-0.0007573357254497426,0.9996250493461106
2.1407135711903966,170.0100033344448,-0.0009155366547664415,0.9996112739121741
2.1507169056352113,169.96332110703568,-0.0010710289276442365,0.9995970257053453
2.1607202400800265,169.91663887962653,-0.0012228636280130923,0.9995822897965372
2.1707235745248417,169.8699566522174,-0.0013700975576248092,0.9995670508333035
2.1807269089696564,169.82327442480826,-0.0015117988355530694,0.9995512930295288
2.190730243414471,169.77659219739914,-0.0016470525232930395,0.9995350001549239
2.2007335778592862,169.72990996999,-0.0017749662429256186,0.9995181555243253
2.2107369123041014,169.68322774258087,-0.0018946757553201306,0.9995007419867985
2.220740246748916,169.63654551517172,-0.0020053504650443758,0.9994827419145402
2.230743581193731,169.5898632877626,-0.0021061988185364687,0.9994641371915816
2.240746915638546,169.54318106035345,-0.002196473562174211,0.9994449092022875
2.250750250083361,169.49649883294433,-0.0022754768271551497,0.9994250388196536
2.260753584528176,169.44981660553518,-0.002342565008578548,0.9994045063933968
2.2707569189729906,169.40313437812605,-0.002397153406796326,0.9993832917378402
2.2807602534178057,169.3564521507169,-0.0024387205999762164,0.999361374119589
2.290763587862621,169.30976992330778,-0.002466812517891928,0.9993387322449989
2.3007669223074356,169.26308769589863,-0.0024810461882216915,0.9993153442474325
2.3107702567522503,169.21640546848948,-0.002481113128091089,0.9992911876743066
2.3207735911970655,169.16972324108036,-0.002466782355235916,0.999266239473925
2.3307769256418807,169.1230410136712,-0.002437902994976758,0.9992404759821003
2.3407802600866954,169.0763587862621,-0.002394406461182546,0.9992138729085607
2.35078359453151,169.02967655885294,-0.0023363081915469992,0.999186405323143
2.3607869289763252,168.98299433144382,-0.002263708919797689,0.9991580476417699
2.3707902634211404,168.93631210403467,-0.002176795469893843,0.9991287736122129
2.380793597865955,168.88962987662555,-0.0020758410598312495,0.9990985562996384
2.39079693231077,168.8429476492164,-0.0019612051053504694,0.9990673680719382
2.400800266755585,168.79626542180728,-0.0018333325166211066,0.999035180584844
2.4108036012004,168.74958319439813,-0.001692752483838379,0.9990019647668257
2.420806935645215,168.702900966989,-0.0015400767506001576,0.9989676908037732
2.4308102700900296,168.65621873957986,-0.0013759973769203084,0.998932328123464
2.4408136045348447,168.60953651217073,-0.0012012839967568507,0.9988958453798134
2.45081693897966,168.56285428476158,-0.0010167805779781314,0.9988582104369118
2.4608202734244746,168.51617205735246,-0.000823401695735592,0.9988193903528473
2.4708236078692893,168.4694898299433,-0.0006221283332423618,0.9987793513633146
2.4808269423141045,168.4228076025342,-0.0004140032269541545,0.9987380588650131
2.4908302767589197,168.37612537512504,-0.00020012577609293392,0.9986954773988325
2.5008336112037344,168.3294431477159,1.8353460669508886e-05,0.9986515706328294
2.510836945648549,168.28276092030677,0.0002402386557659586,0.9986063013449963
2.5208402800933642,168.23607869289762,0.00046429496224145825,0.998559631405823
2.5308436145381794,168.1893964654885,0.0006892550913715694,0.9985115217606542
2.540846948982994,168.14271423807935,0.0009138261851342766,0.9984619324118438
2.550850283427809,168.09603201067023,0.0011366969480111405,0.9984108224007092
2.560853617872624,168.04934978326108,0.001356545000514849,0.998358149789288
2.570856952317439,168.00266755585196,0.001572044414930012,0.9983038716418982
2.580860286762254,167.9559853284428,0.0017818733920654851,0.9982479440065064
2.5908636212070686,167.9093031010337,0.0019847220363203356,0.9981903218959071
2.6008669556518837,167.86262087362454,0.002179300185129391,0.9981309592687144
2.610870290096699,167.81593864621541,0.0023643452478087465,0.9980698090101715
2.6208736245415136,167.76925641880626,0.002538630008081044,0.998006822912781
2.6308769589863283,167.72257419139714,0.0027009703440222968,0.9979419516567595
2.6408802934311435,167.675891963988,0.0028502328189373765,0.997875144790321
2.6508836278759587,167.62920973657887,0.0029853420966859893,0.9978063507097938
2.6608869623207734,167.58252750916972,0.003105288135270275,0.9977355166395747
2.670890296765588,167.5358452817606,0.0032091331130644795,0.9976625886119258
2.6808936312104032,167.48916305435145,0.0032960180429224342,0.997587511446619
2.6908969656552184,167.4424808269423,0.0033651690305037604,0.9975102287304333
2.700900300100033,167.39579859953318,0.003415903134561403,0.9974306827965111
2.710903634544848,167.34911637212406,0.0034476337886197935,0.997348814703579
2.720906968989663,167.3024341447149,0.0034598757453670227,0.9972645642150373
2.730910303434478,167.25575191730576,0.0034522495072884145,0.9971778697779299
2.740913637879293,167.20906968989664,0.0034244852095318104,0.9970886685017946
2.7509169723241076,167.1623874624875,0.00337642592363942,0.9969968961374058
2.7609203067689227,167.11570523507837,0.0033080303536675393,0.9969024870554147
2.770923641213738,167.06902300766922,0.0032193748993672097,0.9968053742248946
2.7809269756585526,167.0223407802601,0.003110655064402896,0.9967054891917992
2.7909303101033673,166.97565855285094,0.002982186191138417,0.9966027620573437
2.8009336445481825,166.92897632544182,0.002834403506891362,0.9964971214563132
2.8109369789929977,166.88229409803267,0.0026678614708847796,0.9963884945353124
2.8209403134378124,166.83561187062355,0.002483232414416409,0.9962768069309608
2.830943647882627,166.7889296432144,0.0022813044716553936,0.996161982748045
2.8409469823274422,166.74224741580528,0.0020629788010864424,0.9960439445376391
2.8509503167722574,166.69556518839613,0.0018292661039550262,0.9959226132752
2.860953651217072,166.648882960987,0.0015812824484311445,0.9957979083386503
2.870956985661887,166.60220073357786,0.001320244412480688,0.9956697474864585
2.880960320106702,166.5555185061687,0.0010474635649309195,0.995538046835728
2.890963654551517,166.5088362787596,0.0007643403048669889,0.9954027208403056
2.900966988996332,166.46215405135047,0.00047235708609422595,0.9952636822689213
2.9109703234411466,166.41547182394132,0.00017307105775030374,0.9951208421833719
2.9209736578859617,166.36878959653217,-0.00013189384732987443,0.9949741099167602
2.930976992330777,166.32210736912305,-0.0004408553369748875,0.9948233930518012
2.9409803267755916,166.2754251417139,-0.000752081653796636,0.9946685973992125
2.9509836612204063,166.22874291430477,-0.0010638009015446629,0.9945096269761962
2.9609869956652215,166.18206068689562,-0.0013742107439184876,0.9943463839850307
2.9709903301100367,166.1353784594865,-0.0016814884386848698,0.9941787687917851
2.9809936645548514,166.08869623207735,-0.001983801141222655,0.9940066799051693
2.990996998999666,166.04201400466823,-0.0022793164284106156,0.993830013955536
3.0010003334444812,165.99533177725908,-0.002566212986994175,0.9936486656740496
3.0110036678892964,165.94864954984996,-0.0028426913968232596,0.9934625278720356
3.021007002334111,165.9019673224408,-0.0031069849545724286,0.9932714914205293
3.031010336778926,165.8552850950317,-0.0033573704768222073,0.993075445230037
3.041013671223741,165.80860286762254,-0.0035921790165913178,0.992874276230528
3.051017005668556,165.76192064021342,-0.0038098064201353716,0.9926678693516736
3.061020340113371,165.71523841280427,-0.004008723677324995,0.9924561075033494
3.0710236745581856,165.66855618539512,-0.004187486993112101,0.9922388715564201
3.0810270090030007,165.621873957986,-0.004344747514533438,0.9920160403238238
3.091030343447816,165.57519173057685,-0.004479260639945874,0.9917874905419729
3.1010336778926306,165.52850950316773,-0.004589894895410557,0.9915530968524923
3.1110370123374453,165.48182727575858,-0.0046756402565251995,0.9913127317843115
3.1210403467822605,165.43514504834945,-0.004735615894689475,0.9910662657361317
3.1310436812270757,165.3884628209403,-0.004769077301744415,0.9908135669592858
3.1410470156718904,165.34178059353118,-0.0047754227179867895,0.9905545015410124
3.151050350116705,165.29509836612203,-0.004754198835614176,0.9902889333881632
3.1610536845615202,165.2484161387129,-0.0047051057093233095,0.9900167242113638
3.1710570190063354,165.20173391130376,-0.004628000837176176,0.9897377335096504
3.18106035345115,165.15505168389464,-0.004522902436227403,0.9894518185556024
3.191063687895965,165.1083694564855,-0.00438999174548627,0.9891588343809904
3.20106702234078,165.06168722907637,-0.004229614530689125,0.9888586337629659
3.211070356785595,165.01500500166722,-0.004042281503690631,0.9885510672108095
3.22107369123041,164.9683227742581,-0.0038286679433289653,0.9882359829532644
3.2310770256752246,164.92164054684895,-0.0035896121958905692,0.9879132269264733
3.2410803601200397,164.87495831943983,-0.003326113318840452,0.9875826427625458
3.251083694564855,164.82827609203068,-0.0030393277692584574,0.9872440717787762
3.2610870290096696,164.78159386462153,-0.0027305649114593624,0.986897352967536
3.2710903634544843,164.7349116372124,-0.0024012818194192767,0.986542322986866
3.2810936978992995,164.68822940980328,-0.002053077147680522,0.9861788161517885
3.2910970323441147,164.64154718239413,-0.0016876835518531818,0.9858066644263677
3.3011003667889294,164.59486495498498,-0.0013069604213947368,0.9854256974165388
3.311103701233744,164.54818272757586,-0.0009128839932981045,0.9850357423637334
3.3211070356785592,164.5015005001667,-0.0005075381151540002,0.9846366241393216
3.3311103701233744,164.4548182727576,-9.310411720748422e-05,0.9842281652399022
3.341113704568189,164.40813604534844,0.00032815110453820735,0.9838101857834579
3.351117039013004,164.36145381793932,0.0007538869605312445,0.9833825035064073
3.361120373457819,164.31477159053017,0.0011817005523534379,0.9829449337615755
3.371123707902634,164.26808936312105,0.0016091414186795014,0.9824972895171098
3.381127042347449,164.2214071357119,0.0020337249681022557,0.9820393813563648
3.3911303767922636,164.17472490830278,0.0024529432578430234,0.9815710174787848
3.4011337112370787,164.12804268089363,0.0028642846464883077,0.9810920037018072
3.411137045681894,164.0813604534845,0.0032652425731697523,0.9806021434638125
3.4211403801267086,164.03467822607536,0.003653335743851836,0.9801012378281495
3.4311437145715233,163.98799599866624,0.004026119861420067,0.9795890854882573
3.4411470490163385,163.9413137712571,0.0043811994597440646,0.9790654827739143
3.4511503834611537,163.89463154384794,0.004716251798073236,0.9785302236586366
3.4611537179059684,163.84794931643881,0.005029031317322639,0.9779830997682541
3.471157052350783,163.8012670890297,0.005317388014398337,0.9774239003906894
3.4811603867955982,163.75458486162054,0.005579284895113693,0.9768524124869641
3.4911637212404134,163.7079026342114,0.005812806083246013,0.9762684207034608
3.501167055685228,163.66122040680227,0.006016172508475995,0.9756717073854643
3.511170390130043,163.61453817939312,0.006187750591286274,0.9750620525920087
3.521173724574858,163.567855951984,0.006326075439232573,0.9744392341120552
3.531177059019673,163.52117372457485,0.006429843212235364,0.973803027482027
3.541180393464488,163.47449149716573,0.006497940672113641,0.9731532060047248
3.5511837279093026,163.42780926975658,0.006529430345143908,0.9724895407696499
3.5611870623541177,163.38112704234746,0.006523594556943734,0.9718118006747583
3.571190396798933,163.3344448149383,0.006479913276404762,0.9711197524496705
3.5811937312437476,163.2877625875292,0.0063980643502897635,0.9704131606803623
3.5911970656885623,163.24108036012004,0.006277966925300269,0.969691787835359
3.6012004001333775,163.19439813271092,0.006119741195722952,0.9689553942934589
3.6112037345781927,163.14771590530177,0.005923746327125981,0.9682037383730071
3.6212070690230074,163.10103367789264,0.005690539744298984,0.9674365763627457
3.631210403467822,163.0543514504835,0.005420947062956518,0.9666536625542599
3.6412137379126372,163.00766922307434,0.005115960860512696,0.9658547492760448
3.6512170723574524,162.96098699566522,0.004776873231053324,0.9650395869292142
3.661220406802267,162.9143047682561,0.004405128500481306,0.9642079240248729
3.671223741247082,162.86762254084695,0.004002346511765833,0.9633595072231723
3.681227075691897,162.8209403134378,0.003570466844322241,0.9624940813740729
3.691230410136712,162.77425808602868,0.0031115367858610007,0.9616113895598308
3.701233744581527,162.72757585861953,0.0026278599675149763,0.9607111731392293
3.7112370790263416,162.6808936312104,0.0021218089186717487,0.9597931717935745
3.7212404134711567,162.63421140380126,0.0015959984804687281,0.9588571235744725
3.731243747915972,162.58752917639214,0.0010532778584200462,0.9579027649534076
3.7412470823607866,162.540846948983,0.0004964250543005646,0.956929830873137
3.7512504168056013,162.49416472157387,-7.146313340719652e-05,0.9559380548009189
3.7612537512504165,162.44748249416472,-0.0006473460252704426,0.9549271687835904
3.7712570856952317,162.4008002667556,-0.0012277956475193082,0.9538969035045111
3.7812604201400464,162.35411803934645,-0.0018098056681028914,0.9528469883423839
3.791263754584861,162.30743581193732,-0.002389848445554635,0.9517771514319693
3.8012670890296762,162.26075358452817,-0.002964560081148663,0.9506871197267046
3.8112704234744914,162.21407135711905,-0.0035304905262540675,0.9495766190632416
3.821273757919306,162.1673891297099,-0.004084200066153419,0.9484453742279113
3.831277092364121,162.12070690230078,-0.004622553897779053,0.9472931090251272
3.841280426808936,162.07402467489163,-0.005141791842394019,0.9461195463477386
3.851283761253751,162.02734244748248,-0.0056390423375742675,0.944924408249338
3.861287095698566,161.98066022007336,-0.00611076017140634,0.9437074160185336
3.8712904301433806,161.9339779926642,-0.006554170755164267,0.942468290255192
3.8812937645881957,161.8872957652551,-0.006966198823507736,0.9412067509486559
